,SYMBOL,NAME OF COMPANY,cm04DEC2023bhav.csv,cm01DEC2023bhav.csv
1847,VIVIDHA,Visagar Polytex Limited,5.882352941176476,0.0
1848,VIVIMEDLAB,Vivimed Labs Limited,,
1849,VLSFINANCE,VLS Finance Limited,2.984319676277191,-0.9270859433725998
1850,VMART,V-Mart Retail Limited,2.9222693203828958,2.174100100387213
1851,VOLTAMP,Voltamp Transformers Limited,4.707956568795164,4.102419655269542
1852,VOLTAS,Voltas Limited,0.281268701376424,0.9118908146627157
1853,VRLLOG,VRL Logistics Limited,-0.45170257123002083,1.4523406655386286
1854,VSSL,Vardhman Special Steels Limited,0.4727600180099106,0.5432322317790804
1855,VSTIND,VST Industries Limited,-0.024370925485887016,-1.0847947929849937
1856,VSTTILLERS,V.S.T Tillers Tractors Limited,-0.6900369003690082,-1.2354677648602441
1857,VTL,Vardhman Textiles Limited,-1.9093655589123812,2.047108151436678
1858,WABAG,VA Tech Wabag Limited,3.2887029288702894,-2.2494887525562373
1859,WALCHANNAG,Walchandnagar Industries Limited,,
1860,WANBURY,Wanbury Limited,,
1861,WATERBASE,Waterbase Limited,,
1862,WEALTH,Wealth First Portfolio Managers Limited,,
1863,WEBELSOLAR,Websol Energy System Limited,4.975634778148253,-0.48494129657989643
1864,WEIZMANIND,Weizmann Limited,,
1865,WEL,Wonder Electricals Limited,,
1866,WELCORP,Welspun Corp Limited,0.12215748919375628,0.32997077401715846
1867,WELENT,Welspun Enterprises Limited,-0.5855855855855822,0.7107213065174726
1868,WELINV,Welspun Investments and Commercials Limited,,
1869,WELSPUNIND,Welspun India Limited,-0.3507653061224562,-0.09557183816500622
1870,WENDT,Wendt (India) Limited,0.14617907114047612,0.7481886524721015
1871,WESTLIFE,WESTLIFE FOODWORLD LIMITED,-2.7849233866457865,-0.6334741053567383
1872,WEWIN,WE WIN LIMITED,,
1873,WHEELS,Wheels India Limited,0.9928456709008715,3.101008580460639
1874,WHIRLPOOL,Whirlpool of India Limited,-6.705508474576274,-9.880668257756563
1875,WILLAMAGOR,Williamson Magor & Company Limited,0.0,1.1363636363636294
1876,WINDLAS,Windlas Biotech Limited,-2.266556486837451,0.6415587501485063
1877,WINDMACHIN,Windsor Machines Limited,-1.552106430155217,2.151755379388455
1878,WIPL,The Western India Plywoods Limited,,
1879,WIPRO,Wipro Limited,-0.04906169508156228,-1.3073477787192918
1880,WOCKPHARMA,Wockhardt Limited,1.6934680518001959,1.7520996235157866
1881,WONDERLA,Wonderla Holidays Limited,-1.5084754548753259,-1.9616811505819045
1882,WORTH,Worth Peripherals Limited,0.8514261387824607,-0.676532769556023
1883,WSI,W S Industries (I) Limited,,
1884,WSTCSTPAPR,West Coast Paper Mills Limited,0.053590568060024914,0.28406909788867907
1885,XCHANGING,Xchanging Solutions Limited,-0.1577287066245967,1.3319126265316996
1886,XELPMOC,Xelpmoc Design And Tech Limited,-0.6948156066274629,0.10700909577313464
1887,XPROINDIA,Xpro India Limited,-1.3513513513513513,3.967629538046527
1888,YAARI,Yaari Digital Integrated Services Limited,2.450980392156863,
1889,YESBANK,Yes Bank Limited,1.2953367875647668,-0.2583979328165411
1890,YUKEN,Yuken India Limited,0.02913540680310755,-0.3990133488102147
1891,ZEEL,Zee Entertainment Enterprises Limited,-3.9954980303882968,5.314105096799691
1892,ZEELEARN,Zee Learn Limited,,
1893,ZEEMEDIA,Zee Media Corporation Limited,-1.644736842105263,2.3569023569023546
1894,ZENITHEXPO,Zenith Exports Limited,-4.978783592644985,4.989604989604993
1895,ZENITHSTL,Zenith Steel Pipes & Industries Limited,,
1896,ZENSARTECH,Zensar Technologies Limited,0.15886365760209753,-0.631442102330781
1897,ZENTEC,Zen Technologies Limited,0.1491279258250635,-0.16183324702226826
1898,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,0.39144761291280944,1.5351139229361515
1899,ZIMLAB,Zim Laboratories Limited,-1.0897994768962511,-0.5635023840485406
1900,ZODIAC,Zodiac Energy Limited,,
1901,ZODIACLOTH,Zodiac Clothing Company Limited,-1.8355359765051396,2.3290758827948865
1902,ZOMATO,Zomato Limited,0.9458297506448913,-1.8979333614508647
1903,ZOTA,Zota Health Care LImited,0.0652032166920136,-2.5211864406779614
1904,ZUARI,Zuari Agro Chemicals Limited,6.999409332545772,0.6539833531510243
1905,ZUARIIND,ZUARI INDUSTRIES LIMITED,7.065563335455121,-1.1016682404784388
1906,ZYDUSLIFE,Zydus Lifesciences Limited,-0.9848366421760306,0.3372284526703931
1907,ZYDUSWELL,Zydus Wellness Limited,1.682115771050758,-0.5671930389945185
